name,facility_type,lat,lng,region,waterway,city,state,source,dock_type,commodities
Terrebonne Concrete Wharf,GENERAL_CARGO,29.582222,-90.717222,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Shenango, Neville Island Coal Dock",COAL_TERMINAL,40.497778,-80.076944,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt"
"Gulf Oil, Neville Island Terminal Dock",GENERAL_CARGO,40.500559,-80.083057,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products"
"Mckees Rocks Industrial Enterprises, M and O Marine Landing Docks",PIPELINE_TERMINAL,40.483697,-80.060285,Inland_Ports,Ohio River,McKees Rocks,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Other Chemicals and Related Products | Crude Materials, Inedible Except Fuels | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Non-Ferrous Ores and Scrap | "
"Gordon Terminal Service Co., Mckees Rocks Dock",GENERAL_CARGO,40.474727,-80.049397,Inland_Ports,Ohio River,McKees Rocks,PA,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Chemicals and Related Products | Other Chemicals and Related Products | Non-Ferrous Ores and Scrap | Sul"
"Lafarge North America, Marblehead Aggregates",CEMENT,41.543309,-82.729383,Inland_Ports,"Lake Erie, Including Upper Niagara River",Marblehead,OH,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"ArcelorMittal, Leetsdale Dock",STEEL_MILL,40.563889,-80.218889,Inland_Ports,Ohio River,Leetsdale,PA,BTS_DOCK,Dock,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
Retif Oil & Fuel Co. Wharf,GENERAL_CARGO,29.581389,-90.717778,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,nan
Peavey Grain,GRAIN_ELEVATOR,37.817222,-87.666111,Inland_Ports,Ohio River,Henderson,KY,BTS_DOCK,Dock,"Food and Farm Products | Wheat | Corn | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Frank Bryan, South Side Plant Pittsburgh Wharf",GENERAL_CARGO,40.431389,-79.996667,Inland_Ports,"Monongahela River, PA and WV",Pittsburgh,PA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Union Railroad Co., Duquesne Coal Docks",COAL_TERMINAL,40.38137,-79.848484,Inland_Ports,"Monongahela River, PA and WV",Duquesne,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Iron Ore and Iron & Steel Waste & Scrap | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
"Watco, Dravosburg Terminal Wharf",GENERAL_CARGO,40.353611,-79.880556,Inland_Ports,"Monongahela River, PA and WV",Dravosburg,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum and Petroleum Products | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Chemicals and Related Products | Other Chemicals and Related Products"
"Hanson Aggregates, Dravosburg",AGGREGATE,40.3525,-79.881389,Inland_Ports,"Monongahela River, PA and WV",Dravosburg,PA,BTS_DOCK,Dock,nan
"Synthomer Chemical Resins, West Elizabeth Pa",CHEMICAL,40.266667,-79.9,Inland_Ports,"Monongahela River, PA and WV",West Elizabeth,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass | Oilseeds (Soybean, Flaxseed "
Herbert Shell Baldwin,REFINERY,29.68756,-91.27519,Inland_Ports,"Atchafalaya River,  Lower, At & Above Berwick Lock, LA",Morgan City,LA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
Citgo Petroleum Corp. Lemont,REFINERY,41.641527,-88.059395,Inland_Ports,"Chicago Sanitary and Ship Canal, IL",Lemont,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum and Petroleum Products | Crude Petroleum | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Oth"
"Vermilion Shell and Limestone Co. Inc., Port of Iberia Wharf",REFINERY,29.927382,-91.838245,Inland_Ports,Acadiana Navigation Channel,New Iberia,LA,BTS_DOCK,Dock,"Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Corn"
"L&l Oil and Gas Services, Port Fourchon Fuel Station 15 Wharf",GENERAL_CARGO,29.113611,-90.1975,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Port  Fourchon,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Sulphur (Dry), Clay & Salt | Other Non-Metal. Min. | Building Cement & Concrete; Lime; Glass | Other Agricultural Products; Food and Kindred Prod"
Benchmark River Road Barge & Rail Terminal,GENERAL_CARGO,39.083333,-84.639722,Inland_Ports,Ohio River,Cincinnati,OH,BTS_DOCK,Dock,"Gasoline, Jet Fuel, Kerosene"
"Acadiana Shell and Limestone, Inc. Port of Iberia Wharf",REFINERY,29.941944,-91.836667,Inland_Ports,Acadiana Navigation Channel,New Iberia,LA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
M. A. Patout & Sons Port of Iberia Barge Terminal Wharf,GENERAL_CARGO,29.941944,-91.847222,Inland_Ports,Rodere Canal,New Iberia,LA,BTS_DOCK,Dock,Other Agricultural Products; Food and Kindred Products
"Reliant Energy, Elrama Power Station Coal Dock",COAL_TERMINAL,40.251667,-79.917222,Inland_Ports,"Monongahela River, PA and WV",Elrama,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Slag"
"Monongahela Iron & Metal Co., Monongahela Dock",GENERAL_CARGO,40.195556,-79.910556,Inland_Ports,"Monongahela River, PA and WV",Monongahela,PA,BTS_DOCK,Dock,Iron Ore and Iron & Steel Waste & Scrap | Building Cement & Concrete; Lime; Glass
"Arrow Concrete Co., Braddock Wharf",GENERAL_CARGO,40.399444,-79.871667,Inland_Ports,"Monongahela River, PA and WV",Braddock,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
"Dyno Nobel, Donora Plant Dock",GENERAL_CARGO,40.189722,-79.855556,Inland_Ports,"Monongahela River, PA and WV",Donora,PA,BTS_DOCK,Dock,Fertilizers | Other Chemicals and Related Products
"Stone and Co. Concrete, Charleroi Plant Dock",AGGREGATE,40.135,-79.891667,Inland_Ports,"Monongahela River, PA and WV",Charleroi,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Bts/guttman Oil Co., Speers Borough Oil Dock",GENERAL_CARGO,40.124444,-79.874444,Inland_Ports,"Monongahela River, PA and WV",Speers Borough,PA,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
Chevron USA Production Co. Pass Fourchon Wharf and Dock,REFINERY,29.106111,-90.192778,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Port  Fourchon,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | "
Martin Terminal North Wharves (misc. Oilfield Supplies),GENERAL_CARGO,29.119167,-90.203889,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Port  Fourchon,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Sulphur (Dry), Clay & Salt | Other Non-Metal. Min. | Building Cement & Concrete; Lime; Glass | Primary Iron and Steel Products (Ingots,Bars,Rods,"
Chevron North America Exploration & Prod. Co. Leeville Wharves,REFINERY,29.217776,-90.219362,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Leeville ,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Sulphur (Dry), Clay & Salt | Other Non-Metal. Min. | Building Cement & Concrete; Lime; G"
"Crosby Tugs, L.l.c. Golden Meadow Shop Wharf",CHEMICAL,29.408056,-90.274167,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Golden Meadow,LA,BTS_DOCK,Dock,"Sulphur (Dry), Clay & Salt | Building Cement & Concrete; Lime; Glass | All Manufactured Equipment, Machinery and Products"
Martin Marietta (bank Unloading),AGGREGATE,32.188549,-90.990729,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Vicksburg,MS,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
Nucor Steel Memphis (cwis 152146),STEEL_MILL,35.03295,-90.19501,Inland_Ports,"Pidgeon Industrial Harbor, Memphis, TN",Memphis,TN,BTS_DOCK,Dock,"Iron Ore and Iron & Steel Waste & Scrap | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Martin Terminal, Inc. Fuel Wharves",GENERAL_CARGO,29.114444,-90.208889,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Port  Fourchon,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sulphur (Dry), Clay & Salt | Other Non-Metal."
"John W. Stone Oil Distributors, L.l.c. Port Fourchon Wharf #1",AGGREGATE,29.120187,-90.207882,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Port  Fourchon,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | S"
"Tidewater Docks, Inc. Golden Meadow Wharf",CHEMICAL,29.334167,-90.241944,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Golden Meadow,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Crude Petroleum | Sulphur (Dry), Clay & Salt | Other Non-Metal. Min. | Building Cement & Concrete; Lime; Glass | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Other Agricultural Products; Food "
"Horsehead Corp., Monaca Coal Dock",COAL_TERMINAL,40.6675,-80.346667,Inland_Ports,Ohio River,Monaca,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"Oil States Skegit Smato, Houma Lant Wharf",GENERAL_CARGO,29.578056,-90.715278,Inland_Ports,"Intracoastal Waterway to Bayou Dulac, LA, Waterway Connecting",Houma,LA,BTS_DOCK,Dock,"All Manufactured Equipment, Machinery and Products"
"L & L Oil and Gas Services, Amelia Wharf and Slip",GENERAL_CARGO,29.660833,-91.100556,Inland_Ports,GIWW Morgan City-Port Allen Landside Route (Bayou Boeuf),Amelia,LA,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | All Manufactured Equipment, Machinery and Products"
Chevron U.s.a. Ivanhoe Canal Wharf,REFINERY,29.780833,-91.732778,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Ivanhoe,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars) | Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | All Manufactured Equipment, Machinery and Products"
"Shell Pipeline, L.c. Weeks Island Wharf",REFINERY,29.828611,-91.803889,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Weeks Island,LA,BTS_DOCK,Dock,"Units (Ferried Autos, Passengers, Railway Cars)"
"Helena Chemical Co., Harlingen Terminal, Dock No. 6",CHEMICAL,26.203145,-97.597495,Inland_Ports,"Tributary Arroyo Colorado, TX",Harlingen,TX,BTS_DOCK,Dock,Fertilizers
"Planters Service, Helena Terminal Dock",GENERAL_CARGO,34.475556,-90.595,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Helena,AR,BTS_DOCK,Dock,"Chemicals and Related Products | Fertilizers | Other Chemicals and Related Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Shell Pipeline Co., Houma Terminal Slip",REFINERY,29.613889,-90.695278,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,"Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Marine Shells | All Manufactured Equipment, Machinery and Products"
Allegheny River Terminals,GENERAL_CARGO,40.559374,-79.768002,Inland_Ports,"Allegheny River, Pa Improved Portion",New Kensington,PA,BTS_DOCK,Dock,"Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Slag | Other Non-Metal. Min. | Primary Iron and Steel"
Marquis Marine Terminal Hennepin Il,GENERAL_CARGO,41.275,-89.3375,Inland_Ports,"Illinois River, IL",Hennepin,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products | Sulphur (Dry), Clay & Salt | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Produc"
Nugent Sand Utica Plant,GENERAL_CARGO,38.326935,-85.658589,Inland_Ports,Ohio River,Utica,IN,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
"Main Iron Works, Slips Blue Bayou La",STEEL_MILL,29.576707,-90.608021,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",nan,LA,BTS_DOCK,Dock,nan
"Martin Marietta Materials, West Houma Yard Slip",AGGREGATE,29.5675,-90.726944,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
"Asbury Graphite Mills, Applewold Dock",STEEL_MILL,40.799444,-79.518056,Inland_Ports,"Allegheny River, Pa Improved Portion",Applewold,PA,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
Macrosource Fertilizer Greenville Wharf,FERTILIZER,33.377,-91.09096,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Greenville,MS,BTS_DOCK,Dock,"Fertilizers | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Vegetable Products"
"Leuke Hauling, Riverview Quarry Florissant Dock",AGGREGATE,38.865833,-90.340556,Inland_Ports,"Missouri River, Kansas City to the Mouth",Florissant,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"ALCOA, Warrick Operations, Fuel Oil Dock",GENERAL_CARGO,37.908841,-87.325531,Inland_Ports,Ohio River,Newburgh,IN,BTS_DOCK,Dock,Other Chemicals and Related Products | Non-Ferrous Ores and Scrap
"Vulcan Materials Co., Houma Yard Wharf",AGGREGATE,29.596944,-90.662778,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Lafarge North America, Houma Yard Landing",CEMENT,29.595556,-90.666944,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap"
Whitetail Oilfield Services Wharf,GENERAL_CARGO,29.596667,-90.666389,Inland_Ports,"Gulf Intracoastal Waterway, Mississippi River, LA, to Sabine River, TX",Houma,LA,BTS_DOCK,Dock,nan
"Bunge North America, Satartia Wharf",GRAIN_ELEVATOR,32.664391,-90.651852,Inland_Ports,"Yazoo River, MS",Satartia,MS,BTS_DOCK,Dock,Food and Farm Products
"Memphis Cement, Memphis Terminal Wharf",CEMENT,35.079472,-90.1225,Inland_Ports,"Memphis Harbor, TN",Memphis,TN,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
"Helm Fertilizer, Helena Terminal Dock",FERTILIZER,34.414444,-90.614444,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Helena,AR,BTS_DOCK,Dock,"Gasoline, Jet Fuel, Kerosene | Fertilizers | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Consolidated Grain and Barge, Caruthersville Dock",GRAIN_ELEVATOR,36.230833,-89.700278,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Caruthersville,MO,BTS_DOCK,Dock,"Fertilizers | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Vegetable Products"
Marathon Petroleum Company,REFINERY,40.256861,-79.912636,Inland_Ports,"Monongahela River, PA and WV",Floreffe,PA,BTS_DOCK,Dock,"Crude Petroleum | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Other Chemicals and Related Products"
"Foundation Coal Co., Cumberland Mine Alicia Dock",COAL_TERMINAL,39.830851,-79.922812,Inland_Ports,"Monongahela River, PA and WV",Alicia,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"Chess Coal Co., Mable Hill Dock",COAL_TERMINAL,39.777222,-79.936111,Inland_Ports,"Monongahela River, PA and WV",Mable Hill,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
Holcim St. Genevieve Loading Dock,CEMENT,38.111388,-90.250202,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Bloomsdale,MO,BTS_DOCK,Dock,nan
Holcim St. Genevieve Unloading Dock,CEMENT,38.112616,-90.249856,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Bloomsdale,MO,BTS_DOCK,Dock,nan
Countrymark Coop/gateway Grain Term/lake Calumet,GRAIN_ELEVATOR,41.667222,-87.59,Inland_Ports,"Lake Calumet, IL",Chicago,IL,BTS_DOCK,Dock,Food and Farm Products
"Continental Grain Co., Elev C, Lake Calumet",GRAIN_ELEVATOR,41.668333,-87.590278,Inland_Ports,"Lake Calumet, IL",Chicago,IL,BTS_DOCK,Dock,Food and Farm Products
"River Bend Ag, New Madrid Liquid Fertilizer Dock (cwis 110502)",FERTILIZER,36.578333,-89.553333,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",New Madrid,MO,BTS_DOCK,Dock,"Fertilizers | Slag | Building Cement & Concrete; Lime; Glass | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Tri-river Docks, Damen Avenue Terminal Wharf",GENERAL_CARGO,41.84,-87.676111,Inland_Ports,"Chicago Sanitary and Ship Canal, IL",Chicago,IL,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
"General Iron Industries, Inc. Wharf",GENERAL_CARGO,41.907222,-87.658056,Inland_Ports,"Chicago River (Main and North Branch), IL",Chicago,IL,BTS_DOCK,Dock,"Iron Ore and Iron & Steel Waste & Scrap | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
"Industrial Terminal Systems, Logans Ferry Dock",GENERAL_CARGO,40.545556,-79.761667,Inland_Ports,"Allegheny River, Pa Improved Portion",Logans Ferry,PA,BTS_DOCK,Dock,"Other Chemicals and Related Products | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Slag | Building Cement & Concrete; Lime; Glass | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
"Pitt Penn Oil Co., Glassmere Dock",GENERAL_CARGO,40.574444,-79.776111,Inland_Ports,"Allegheny River, Pa Improved Portion",Glassmere,PA,BTS_DOCK,Dock,Other Chemicals and Related Products
